data,tempo_dati,CONTAGI-spe,CONTAGI-spe-lisc,T-spe,H-spe, (RQ+RC)-spe,G-spe,D-spe,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[T-spe],Var[H-spe],Var[ (RQ+RC)-spe],Var[G-spe],Var[D-spe],  ,t,tempo_sim,C,RT, RH, RQ, RC, GR, GO, D,CONTAGI (previsione),T (previsione),H (previsione),(RQ+RC) (previsione),GR (previsione),D (previsione),Var[CONTAGI (previsione)],Var[T (previsione)],Var[H (previsione)],Var[(RQ+RC) (previsione)],Var[GR (previsione)],Var[D (previsione)]
,,,,,,,,,,,,,,,,,101.042,145.042,4860.33,20.4666,18.2446,225.326,98.1159,3948.78,25578.3,549.404,4860.33,20.4666,18.2446,323.4419,3948.78,549.404, , , , , , 
,,,,,,,,,,,,,,,,,101.083,145.083,4860.63,20.4234,18.2056,224.517,97.9221,3950.05,25579.4,549.52,4860.63,20.4234,18.2056,322.4391,3950.05,549.52, , , , , , 
,,,,,,,,,,,,,,,,,101.125,145.125,4860.94,20.3805,18.1668,223.71,97.7279,3951.32,25580.5,549.636,4860.94,20.3805,18.1668,321.4379,3951.32,549.636, , , , , , 
,,,,,,,,,,,,,,,,,101.167,145.167,4861.24,20.3376,18.1281,222.904,97.5333,3952.58,25581.6,549.751,4861.24,20.3376,18.1281,320.4373,3952.58,549.751, , , , , , 
,,,,,,,,,,,,,,,,,101.208,145.208,4861.54,20.2949,18.0895,222.099,97.3383,3953.85,25582.7,549.866,4861.54,20.2949,18.0895,319.4373,3953.85,549.866, , , , , , 
,,,,,,,,,,,,,,,,,101.25,145.25,4861.84,20.2524,18.051,221.296,97.1429,3955.11,25583.8,549.981,4861.84,20.2524,18.051,318.4389,3955.11,549.981, , , , , , 
,,,,,,,,,,,,,,,,,101.292,145.292,4862.14,20.21,18.0126,220.493,96.9472,3956.38,25584.9,550.095,4862.14,20.21,18.0126,317.4402,3956.38,550.095, , , , , , 
,,,,,,,,,,,,,,,,,101.333,145.333,4862.43,20.1677,17.9743,219.693,96.7512,3957.64,25586,550.209,4862.43,20.1677,17.9743,316.4442,3957.64,550.209, , , , , , 
,,,,,,,,,,,,,,,,,101.375,145.375,4862.73,20.1256,17.9361,218.893,96.5549,3958.9,25587,550.323,4862.73,20.1256,17.9361,315.4479,3958.9,550.323, , , , , , 
,,,,,,,,,,,,,,,,,101.417,145.417,4863.03,20.0836,17.8981,218.094,96.3582,3960.16,25588.1,550.437,4863.03,20.0836,17.8981,314.4522,3960.16,550.437, , , , , , 
,,,,,,,,,,,,,,,,,101.458,145.458,4863.33,20.0418,17.8602,217.297,96.1614,3961.42,25589.2,550.55,4863.33,20.0418,17.8602,313.4584,3961.42,550.55, , , , , , 
,,,,,,,,,,,,,,,,,101.5,145.5,4863.62,20.0001,17.8224,216.5,95.9642,3962.67,25590.3,550.664,4863.62,20.0001,17.8224,312.4642,3962.67,550.664, , , , , , 
,,,,,,,,,,,,,,,,,101.542,145.542,4863.92,19.9586,17.7847,215.705,95.7669,3963.93,25591.3,550.776,4863.92,19.9586,17.7847,311.4719,3963.93,550.776, , , , , , 
,,,,,,,,,,,,,,,,,101.583,145.583,4864.21,19.9172,17.7471,214.91,95.5693,3965.18,25592.4,550.889,4864.21,19.9172,17.7471,310.4793,3965.18,550.889, , , , , , 
,,,,,,,,,,,,,,,,,101.625,145.625,4864.51,19.876,17.7096,214.117,95.3716,3966.43,25593.5,551.002,4864.51,19.876,17.7096,309.4886,3966.43,551.002, , , , , , 
,,,,,,,,,,,,,,,,,101.667,145.667,4864.8,19.8349,17.6722,213.325,95.1737,3967.68,25594.5,551.114,4864.8,19.8349,17.6722,308.4987,3967.68,551.114, , , , , , 
,,,,,,,,,,,,,,,,,101.708,145.708,4865.1,19.7939,17.635,212.533,94.9756,3968.93,25595.6,551.226,4865.1,19.7939,17.635,307.5086,3968.93,551.226, , , , , , 
,,,,,,,,,,,,,,,,,101.75,145.75,4865.39,19.7531,17.5978,211.743,94.7775,3970.18,25596.7,551.338,4865.39,19.7531,17.5978,306.5205,3970.18,551.338, , , , , , 
,,,,,,,,,,,,,,,,,101.792,145.792,4865.68,19.7124,17.5608,210.953,94.5792,3971.43,25597.7,551.449,4865.68,19.7124,17.5608,305.5322,3971.43,551.449, , , , , , 
,,,,,,,,,,,,,,,,,101.833,145.833,4865.98,19.6719,17.5239,210.164,94.3808,3972.67,25598.8,551.56,4865.98,19.6719,17.5239,304.5448,3972.67,551.56, , , , , , 
,,,,,,,,,,,,,,,,,101.875,145.875,4866.27,19.6316,17.4871,209.376,94.1823,3973.92,25599.8,551.671,4866.27,19.6316,17.4871,303.5583,3973.92,551.671, , , , , , 
,,,,,,,,,,,,,,,,,101.917,145.917,4866.56,19.5913,17.4504,208.589,93.9838,3975.16,25600.9,551.782,4866.56,19.5913,17.4504,302.5728,3975.16,551.782, , , , , , 
,,,,,,,,,,,,,,,,,101.958,145.958,4866.85,19.5512,17.4138,207.803,93.7853,3976.4,25601.9,551.892,4866.85,19.5512,17.4138,301.5883,3976.4,551.892, , , , , , 
,,,,,,,,,,,,,,,,,102,146,4867.14,19.5113,17.3774,207.017,93.5867,3977.64,25603,552.003,4867.14,19.5113,17.3774,300.6037,3977.64,552.003,7.11000000000058,-0.9986,-0.906199999999998,-23.8415,30.1399999999999,2.71500000000003
,,,,,,,,,,,,,,,,,102.042,146.042,4867.43,19.4715,17.341,206.232,93.3881,3978.88,25604,552.113,4867.43,19.4715,17.341,299.6201,3978.88,552.113, , , , , , 
,,,,,,,,,,,,,,,,,102.083,146.083,4867.72,19.4318,17.3048,205.448,93.1896,3980.12,25605.1,552.223,4867.72,19.4318,17.3048,298.6376,3980.12,552.223, , , , , , 
,,,,,,,,,,,,,,,,,102.125,146.125,4868.01,19.3923,17.2686,204.665,92.991,3981.36,25606.1,552.332,4868.01,19.3923,17.2686,297.656,3981.36,552.332, , , , , , 
,,,,,,,,,,,,,,,,,102.167,146.167,4868.3,19.3529,17.2326,203.882,92.7926,3982.59,25607.2,552.441,4868.3,19.3529,17.2326,296.6746,3982.59,552.441, , , , , , 
,,,,,,,,,,,,,,,,,102.208,146.208,4868.58,19.3137,17.1967,203.1,92.5941,3983.83,25608.2,552.55,4868.58,19.3137,17.1967,295.6941,3983.83,552.55, , , , , , 
,,,,,,,,,,,,,,,,,102.25,146.25,4868.87,19.2746,17.1609,202.319,92.3958,3985.06,25609.3,552.659,4868.87,19.2746,17.1609,294.7148,3985.06,552.659, , , , , , 
,,,,,,,,,,,,,,,,,102.292,146.292,4869.16,19.2356,17.1252,201.538,92.1975,3986.29,25610.3,552.768,4869.16,19.2356,17.1252,293.7355,3986.29,552.768, , , , , , 
,,,,,,,,,,,,,,,,,102.333,146.333,4869.44,19.1968,17.0896,200.758,91.9993,3987.52,25611.3,552.876,4869.44,19.1968,17.0896,292.7573,3987.52,552.876, , , , , , 
,,,,,,,,,,,,,,,,,102.375,146.375,4869.73,19.1581,17.0542,199.978,91.8012,3988.75,25612.4,552.984,4869.73,19.1581,17.0542,291.7792,3988.75,552.984, , , , , , 
,,,,,,,,,,,,,,,,,102.417,146.417,4870.01,19.1196,17.0188,199.199,91.6033,3989.98,25613.4,553.092,4870.01,19.1196,17.0188,290.8023,3989.98,553.092, , , , , , 
,,,,,,,,,,,,,,,,,102.458,146.458,4870.3,19.0812,16.9835,198.421,91.4055,3991.21,25614.4,553.2,4870.3,19.0812,16.9835,289.8265,3991.21,553.2, , , , , , 
